#group,false,false,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,string,string,string,string,string
#default,_result,,,,,,,
,result,table,_time,_value,eventType,idDevice,idRequest,timestamp
,,0,2023-07-19T18:07:33.597198645Z,New Request,sent,client,client_1689790053597043613,1689790053597195669
,,1,2023-07-19T18:07:33.610375618Z,New Request,sent,client,client_1689790053610300816,1689790053610373614
,,2,2023-07-19T18:07:33.612374789Z,New Request,sent,client,client_1689790053612288766,1689790053612372390
,,3,2023-07-19T18:07:33.638792029Z,New Request,sent,client,client_1689790053638717785,1689790053638790037
,,4,2023-07-19T18:07:33.644196907Z,New Request,sent,client,client_1689790053644135045,1689790053644195317
,,5,2023-07-19T18:07:33.650802028Z,New Request,sent,client,client_1689790053650748480,1689790053650800253
,,6,2023-07-19T18:07:33.662503699Z,New Request,sent,client,client_1689790053662452861,1689790053662501807
,,7,2023-07-19T18:07:33.678858809Z,New Request,sent,client,client_1689790053678783923,1689790053678856383
,,8,2023-07-19T18:07:33.682732565Z,New Request,sent,client,client_1689790053682681431,1689790053682730789
,,9,2023-07-19T18:07:33.685969286Z,New Request,sent,client,client_1689790053685856557,1689790053685966784
,,10,2023-07-19T18:07:33.700448925Z,New Request,sent,client,client_1689790053700390805,1689790053700447135
,,11,2023-07-19T18:07:33.717756481Z,New Request,sent,client,client_1689790053717696725,1689790053717754701
,,12,2023-07-19T18:07:33.736982861Z,New Request,sent,client,client_1689790053736957446,1689790053736982119
,,13,2023-07-19T18:07:33.739646419Z,New Request,sent,client,client_1689790053739579831,1689790053739643779
,,14,2023-07-19T18:07:33.747533248Z,New Request,sent,client,client_1689790053747488827,1689790053747532517
,,15,2023-07-19T18:07:33.766427792Z,New Request,sent,client,client_1689790053766368710,1689790053766426198
,,16,2023-07-19T18:07:33.780374787Z,New Request,sent,client,client_1689790053780304951,1689790053780372913
,,17,2023-07-19T18:07:33.846194362Z,New Request,sent,client,client_1689790053846130770,1689790053846192350
,,18,2023-07-19T18:07:33.859032439Z,New Request,sent,client,client_1689790053858886107,1689790053859030475
,,19,2023-07-19T18:07:33.895532398Z,New Request,sent,client,client_1689790053895449511,1689790053895530491
,,20,2023-07-19T18:07:33.895812818Z,New Request,sent,client,client_1689790053895706339,1689790053895808499
,,21,2023-07-19T18:07:33.909413956Z,New Request,sent,client,client_1689790053909344260,1689790053909412252
,,22,2023-07-19T18:07:33.949168204Z,New Request,sent,client,client_1689790053949092450,1689790053949165884
,,23,2023-07-19T18:07:33.962817765Z,New Request,sent,client,client_1689790053962690670,1689790053962816041
,,24,2023-07-19T18:07:33.96922207Z,New Request,sent,client,client_1689790053969070885,1689790053969220001
,,25,2023-07-19T18:07:33.993397109Z,New Request,sent,client,client_1689790053993326915,1689790053993394903
