#group,false,false,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,string,string,string,string,string
#default,_result,,,,,,,
,result,table,_time,_value,eventType,idDevice,idRequest,timestamp
,,0,2023-07-19T17:49:39.57122807Z,New Request,sent,client,client_1689788979571088088,1689788979571226064
,,1,2023-07-19T17:49:39.580216285Z,New Request,sent,client,client_1689788979580144045,1689788979580214564
,,2,2023-07-19T17:49:39.593736645Z,New Request,sent,client,client_1689788979593647101,1689788979593734790
,,3,2023-07-19T17:49:39.595890181Z,New Request,sent,client,client_1689788979595834205,1689788979595888126
,,4,2023-07-19T17:49:39.622472015Z,New Request,sent,client,client_1689788979622392153,1689788979622470048
,,5,2023-07-19T17:49:39.628288976Z,New Request,sent,client,client_1689788979628227305,1689788979628287236
,,6,2023-07-19T17:49:39.634881174Z,New Request,sent,client,client_1689788979634820577,1689788979634879405
,,7,2023-07-19T17:49:39.646784111Z,New Request,sent,client,client_1689788979646714655,1689788979646782331
,,8,2023-07-19T17:49:39.662464112Z,New Request,sent,client,client_1689788979662401473,1689788979662462099
,,9,2023-07-19T17:49:39.66668588Z,New Request,sent,client,client_1689788979666635484,1689788979666684379
,,10,2023-07-19T17:49:39.669661905Z,New Request,sent,client,client_1689788979669573413,1689788979669660054
,,11,2023-07-19T17:49:39.684212501Z,New Request,sent,client,client_1689788979684147550,1689788979684210386
,,12,2023-07-19T17:49:39.701151072Z,New Request,sent,client,client_1689788979701100828,1689788979701149248
,,13,2023-07-19T17:49:39.72047649Z,New Request,sent,client,client_1689788979720423472,1689788979720474783
,,14,2023-07-19T17:49:39.723217866Z,New Request,sent,client,client_1689788979723112623,1689788979723215806
,,15,2023-07-19T17:49:39.730404215Z,New Request,sent,client,client_1689788979730336366,1689788979730402175
,,16,2023-07-19T17:49:39.748812682Z,New Request,sent,client,client_1689788979748723421,1689788979748811046
,,17,2023-07-19T17:49:39.763549754Z,New Request,sent,client,client_1689788979763465618,1689788979763548063
,,18,2023-07-19T17:49:39.830113269Z,New Request,sent,client,client_1689788979830051282,1689788979830111524
,,19,2023-07-19T17:49:39.843233137Z,New Request,sent,client,client_1689788979843128975,1689788979843231306
,,20,2023-07-19T17:49:39.87915932Z,New Request,sent,client,client_1689788979879104047,1689788979879157374
,,21,2023-07-19T17:49:39.879312229Z,New Request,sent,client,client_1689788979879270361,1689788979879310385
,,22,2023-07-19T17:49:39.893244647Z,New Request,sent,client,client_1689788979893055350,1689788979893242987
,,23,2023-07-19T17:49:39.933114124Z,New Request,sent,client,client_1689788979933013880,1689788979933112300
,,24,2023-07-19T17:49:39.946631916Z,New Request,sent,client,client_1689788979946511507,1689788979946630056
,,25,2023-07-19T17:49:39.952190957Z,New Request,sent,client,client_1689788979952132517,1689788979952189173
,,26,2023-07-19T17:49:39.976248484Z,New Request,sent,client,client_1689788979976187410,1689788979976246679
,,27,2023-07-19T17:49:39.987320809Z,New Request,sent,client,client_1689788979987263111,1689788979987319136
,,28,2023-07-19T17:49:40.003428238Z,New Request,sent,client,client_1689788980003304467,1689788980003425267
,,29,2023-07-19T17:49:40.02997968Z,New Request,sent,client,client_1689788980029887516,1689788980029977844
,,30,2023-07-19T17:49:40.033186597Z,New Request,sent,client,client_1689788980033092405,1689788980033184903
