#group,false,false,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,string,string,string,string,string
#default,_result,,,,,,,
,result,table,_time,_value,eventType,idDevice,idRequest,timestamp
,,0,2023-07-20T08:23:39.575116053Z,Response,received,client,client_1689841419555272520,1689841419575115357
,,1,2023-07-20T08:23:39.58555713Z,Response,received,client,client_1689841419567864141,1689841419585556147
,,2,2023-07-20T08:23:39.591112407Z,Response,received,client,client_1689841419569339461,1689841419591102815
,,3,2023-07-20T08:23:39.614382834Z,Response,received,client,client_1689841419595742793,1689841419614380680
,,4,2023-07-20T08:23:39.622015538Z,Response,received,client,client_1689841419601201488,1689841419622013470
,,5,2023-07-20T08:23:39.629159641Z,Response,received,client,client_1689841419608102417,1689841419629157315
,,6,2023-07-20T08:23:39.638865636Z,Response,received,client,client_1689841419619934298,1689841419638863314
,,7,2023-07-20T08:23:39.65462739Z,Response,received,client,client_1689841419635616464,1689841419654625094
,,8,2023-07-20T08:23:39.661764026Z,Response,received,client,client_1689841419638876404,1689841419661761506
,,9,2023-07-20T08:23:39.669501531Z,Response,received,client,client_1689841419641663289,1689841419669499107
,,10,2023-07-20T08:23:39.677282744Z,Response,received,client,client_1689841419656063458,1689841419677280653
,,11,2023-07-20T08:23:39.691549265Z,Response,received,client,client_1689841419673953299,1689841419691546997
,,12,2023-07-20T08:23:39.715750672Z,Response,received,client,client_1689841419692995905,1689841419715748357
,,13,2023-07-20T08:23:39.71932992Z,Response,received,client,client_1689841419694979630,1689841419719327810
,,14,2023-07-20T08:23:39.734266225Z,Response,received,client,client_1689841419702614910,1689841419734263325
,,15,2023-07-20T08:23:39.750574559Z,Response,received,client,client_1689841419720855232,1689841419750571940
,,16,2023-07-20T08:23:39.763332813Z,Response,received,client,client_1689841419735676239,1689841419763330105
,,17,2023-07-20T08:23:39.818941378Z,Response,received,client,client_1689841419801769065,1689841419818939238
,,18,2023-07-20T08:23:39.840804908Z,Response,received,client,client_1689841419814503321,1689841419840802472
,,19,2023-07-20T08:23:39.867800312Z,Response,received,client,client_1689841419850494805,1689841419867797932
,,20,2023-07-20T08:23:39.871807679Z,Response,received,client,client_1689841419850705235,1689841419871805367
,,21,2023-07-20T08:23:39.886938201Z,Response,received,client,client_1689841419863827335,1689841419886936027
,,22,2023-07-20T08:23:39.921517188Z,Response,received,client,client_1689841419903821526,1689841419921515140
,,23,2023-07-20T08:23:39.934472653Z,Response,received,client,client_1689841419917353317,1689841419934470031
,,24,2023-07-20T08:23:39.940867842Z,Response,received,client,client_1689841419922787492,1689841419940864592
,,25,2023-07-20T08:23:39.972450345Z,Response,received,client,client_1689841419946765024,1689841419972448062
,,26,2023-07-20T08:23:39.975281069Z,Response,received,client,client_1689841419957393316,1689841419975279315
,,27,2023-07-20T08:23:39.990934972Z,Response,received,client,client_1689841419972312157,1689841419990933112
,,28,2023-07-20T08:23:40.017017964Z,Response,received,client,client_1689841419999322856,1689841420017015876
,,29,2023-07-20T08:23:40.026528726Z,Response,received,client,client_1689841420002823265,1689841420026526346
,,30,2023-07-20T08:23:40.049579809Z,Response,received,client,client_1689841420023445774,1689841420049577489
,,31,2023-07-20T08:23:40.071818611Z,Response,received,client,client_1689841420036997393,1689841420071816292
,,32,2023-07-20T08:23:40.088824909Z,Response,received,client,client_1689841420050823105,1689841420088822894
,,33,2023-07-20T08:23:40.094987301Z,Response,received,client,client_1689841420063064138,1689841420094985089
,,34,2023-07-20T08:23:40.108293241Z,Response,received,client,client_1689841420068726939,1689841420108288847
,,35,2023-07-20T08:23:40.111599247Z,Response,received,client,client_1689841420070776899,1689841420111595351
,,36,2023-07-20T08:23:40.113944339Z,Response,received,client,client_1689841420076320372,1689841420113939703
,,37,2023-07-20T08:23:40.118113981Z,Response,received,client,client_1689841420080477952,1689841420118111399
,,38,2023-07-20T08:23:40.132860057Z,Response,received,client,client_1689841420097431977,1689841420132856249
,,39,2023-07-20T08:23:40.148981483Z,Response,received,client,client_1689841420113335241,1689841420148978759
,,40,2023-07-20T08:23:40.152426071Z,Response,received,client,client_1689841420113706736,1689841420152424047
,,41,2023-07-20T08:23:40.175742997Z,Response,received,client,client_1689841420150408455,1689841420175740329
,,42,2023-07-20T08:23:40.183170802Z,Response,received,client,client_1689841420157876556,1689841420183168342
,,43,2023-07-20T08:23:40.205066618Z,Response,received,client,client_1689841420187839251,1689841420205064360
,,44,2023-07-20T08:23:40.211987459Z,Response,received,client,client_1689841420195236635,1689841420211984751
,,45,2023-07-20T08:23:40.227885427Z,Response,received,client,client_1689841420210638681,1689841420227883242
,,46,2023-07-20T08:23:40.25745257Z,Response,received,client,client_1689841420238437860,1689841420257450406
,,47,2023-07-20T08:23:40.273028859Z,Response,received,client,client_1689841420252808633,1689841420273026217
