#group,false,false,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,string,string,string,string,string
#default,_result,,,,,,,
,result,table,_time,_value,eventType,idDevice,idRequest,timestamp
,,0,2023-07-20T08:08:45.175597973Z,Response,received,client,client_1689840525153548051,1689840525175595249
,,1,2023-07-20T08:08:45.182143964Z,Response,received,client,client_1689840525163233984,1689840525182141578
,,2,2023-07-20T08:08:45.193597944Z,Response,received,client,client_1689840525175868077,1689840525193594844
,,3,2023-07-20T08:08:45.198374391Z,Response,received,client,client_1689840525177908543,1689840525198372175
,,4,2023-07-20T08:08:45.222908658Z,Response,received,client,client_1689840525203790012,1689840525222905406
,,5,2023-07-20T08:08:45.228301939Z,Response,received,client,client_1689840525209134195,1689840525228298959
,,6,2023-07-20T08:08:45.234490149Z,Response,received,client,client_1689840525216080245,1689840525234487619
,,7,2023-07-20T08:08:45.24507882Z,Response,received,client,client_1689840525227540047,1689840525245076690
,,8,2023-07-20T08:08:45.26077156Z,Response,received,client,client_1689840525242875252,1689840525260769322
,,9,2023-07-20T08:08:45.26433944Z,Response,received,client,client_1689840525246539232,1689840525264337426
,,10,2023-07-20T08:08:45.268719201Z,Response,received,client,client_1689840525249791009,1689840525268717168
,,11,2023-07-20T08:08:45.282976368Z,Response,received,client,client_1689840525264361130,1689840525282974104
,,12,2023-07-20T08:08:45.299717142Z,Response,received,client,client_1689840525281329289,1689840525299714711
,,13,2023-07-20T08:08:45.318037363Z,Response,received,client,client_1689840525299787094,1689840525318035191
,,14,2023-07-20T08:08:45.321387038Z,Response,received,client,client_1689840525302791866,1689840525321384778
,,15,2023-07-20T08:08:45.328710868Z,Response,received,client,client_1689840525310370327,1689840525328708793
,,16,2023-07-20T08:08:45.346982186Z,Response,received,client,client_1689840525328786166,1689840525346979706
,,17,2023-07-20T08:08:45.361506842Z,Response,received,client,client_1689840525343059366,1689840525361504662
,,18,2023-07-20T08:08:45.428299558Z,Response,received,client,client_1689840525409075509,1689840525428295936
,,19,2023-07-20T08:08:45.44243899Z,Response,received,client,client_1689840525421204936,1689840525442435452
,,20,2023-07-20T08:08:45.481064524Z,Response,received,client,client_1689840525457089752,1689840525481062169
,,21,2023-07-20T08:08:45.476449192Z,Response,received,client,client_1689840525457497074,1689840525476445936
